institution_name,programme_name,country,degree_level,discipline,institution_id,programme_id,programme_identity,credential,duration,location,delivery_mode,programme_language,programme_status,academic_cycle,tuition,tuition_scope,additional_fees,additional_fees_scope,mandatory_fees,application_fee,scholarship,scholarship_amount,funding,funding_amount,funding_eligibility,funding_deadline,ielts_overall,ielts_subscores,toefl,duolingo,standardized_test_requirements,intakes,final_deadline,priority_deadline,international_deadline,rolling_admission,application_url,minimum_degree,minimum_gpa,gpa_scale,subject_prerequisites,required_documents,recommendation_letters,sop_or_essay,portfolio,work_experience,career_outcomes,employment_outcomes,direct_field_count,hierarchical_added_field_count,effective_field_count,missing_field_count,effective_completion_pct,final_source_count,hierarchical_field_count
Ohio State University-Main Campus,Ohio State University-Main Campus Computer Science,US,master,computer science,scorecard-us-stage1-053,96bb941d-6230-5d8a-a28f-5ed51af0202c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Ohio State University-Main Campus,Ohio State University-Main Campus Engineering,US,bachelor,engineering,scorecard-us-stage1-053,a8f1a725-50d6-502e-abf2-8faece30ad21,,,,,,,,,USD 33502 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Oregon State University,Oregon State University Computer Science,US,master,computer science,scorecard-us-stage1-055,2a763798-8d5b-525a-8283-fb067d2079bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Oregon State University,Oregon State University Engineering,US,bachelor,engineering,scorecard-us-stage1-055,e8686dae-7259-5f5a-a1c8-4873b16335d6,,,,,,,,,USD 31467 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Pacific Islands University,Pacific Islands University Computer Science,US,master,computer science,scorecard-us-stage1-023,8afd22a3-eb0e-584b-bf0a-fc779b65146a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Pacific Islands University,Pacific Islands University Engineering,US,bachelor,engineering,scorecard-us-stage1-023,4b97f4cd-5258-5b1a-9465-44df2172443c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Princeton University,Princeton Engineering,US,master,engineering,princeton-us-canary,1bae0c84-4db6-52a9-b7ec-6d25cb566e33,,,,,,,,,USD 48502 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Princeton University,Princeton Engineering (alternate),US,bachelor,computer science,princeton-us-canary,a05e67d9-34a7-586b-ae01-ee8974775c9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Purdue University-Main Campus,Purdue Engineering,US,bachelor,engineering,purdue-us-canary,11502bf2-9e85-525d-a0fc-a070676ec307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Purdue University-Main Campus,Purdue Engineering (alternate),US,master,computer science,purdue-us-canary,03e1ce9d-1328-53dc-8a6c-949ea29d6d8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Rutgers University-New Brunswick,Rutgers University-New Brunswick Computer Science,US,master,computer science,scorecard-us-stage1-049,af9fcfb6-f44c-51fa-a035-7283afe06b3d,,,,,,,,,USD 31785 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Rutgers University-New Brunswick,Rutgers University-New Brunswick Engineering,US,bachelor,engineering,scorecard-us-stage1-049,b5cd2d0f-c828-5330-901e-cb40dd673cf2,,,,,,,,,USD 31785 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
South Dakota State University,South Dakota State University Computer Science,US,master,computer science,scorecard-us-stage1-060,812e0c6d-a481-53fb-b1f4-2762755c81c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
South Dakota State University,South Dakota State University Engineering,US,bachelor,engineering,scorecard-us-stage1-060,fdcb3128-2a58-5ee8-9dc2-b4bdf10ba90e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Southern New Hampshire University,Southern New Hampshire University Computer Science,US,master,computer science,scorecard-us-stage1-048,999ac668-0f1a-59b1-9f18-08ca2425ce79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Southern New Hampshire University,Southern New Hampshire University Engineering,US,bachelor,engineering,scorecard-us-stage1-048,e05c1171-1d4e-5906-bc23-b1ad1acd98eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Stanford University,Stanford Computer Science,US,master,computer science,stanford-us-canary,0d8144a4-e388-5bbf-9d3c-e725193b73e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Stanford University,Stanford Computer Science (alternate),US,bachelor,engineering,stanford-us-canary,a99fe8b8-2153-590f-875c-d3d09599f1cf,,,,,,,,,USD 56169 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
Texas A & M University-College Station,Texas A & M University-College Station Computer Science,US,master,computer science,scorecard-us-stage1-062,b8f351e6-50e2-5599-8561-ba0e833f25d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
Texas A & M University-College Station,Texas A & M University-College Station Engineering,US,bachelor,engineering,scorecard-us-stage1-062,1cff6d4c-d70c-5246-9300-34f8f80bb2e3,,,,,,,,,USD 39340 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
The Pennsylvania State University,The Pennsylvania State University Computer Science,US,master,computer science,scorecard-us-stage1-056,a42eb6e5-7905-553e-a879-d5ef8bad45f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
The Pennsylvania State University,The Pennsylvania State University Engineering,US,bachelor,engineering,scorecard-us-stage1-056,46297f53-803b-50c9-96b5-fd9203694be5,,,,,,,,,USD 35514 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
The University of Alabama,The University of Alabama Computer Science,US,master,computer science,scorecard-us-stage1-004,9965278a-a530-528b-8ce2-3037fb5be1eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
The University of Alabama,The University of Alabama Engineering,US,bachelor,engineering,scorecard-us-stage1-004,5e23765b-94cc-5e0d-857d-65ddc3cdcdd4,,,,,,,,,USD 31090 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
The University of Tennessee-Knoxville,The University of Tennessee-Knoxville Computer Science,US,master,computer science,scorecard-us-stage1-061,a5aaa23f-4d92-5605-8c9d-34eddf1dd888,,,,,,,,,USD 31664 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
The University of Tennessee-Knoxville,The University of Tennessee-Knoxville Engineering,US,bachelor,engineering,scorecard-us-stage1-061,0cdad72c-c49b-5049-b35d-3c61c4972feb,,,,,,,,,USD 31664 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University at Buffalo,University at Buffalo Computer Science,US,master,computer science,scorecard-us-stage1-052,fc8f6091-2e0a-5baa-8a3d-abd7510b600a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University at Buffalo,University at Buffalo Engineering,US,bachelor,engineering,scorecard-us-stage1-052,969f50e1-1532-53c4-8eb9-e471dbd27ad2,,,,,,,,,USD 28196 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Alaska Anchorage,University of Alaska Anchorage Computer Science,US,master,computer science,scorecard-us-stage1-001,70d8ae5c-bf94-5625-a4d6-bc133dad59ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Alaska Anchorage,University of Alaska Anchorage Engineering,US,bachelor,engineering,scorecard-us-stage1-001,b413c6d2-c13b-569e-ad17-96aebc7b23f6,,,,,,,,,USD 25228 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Alaska Fairbanks,University of Alaska Fairbanks Computer Science,US,master,computer science,scorecard-us-stage1-002,8b2d43e3-1b4b-560f-9c54-d12a9787c70c,,,,,,,,,USD 21312 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Alaska Fairbanks,University of Alaska Fairbanks Engineering,US,bachelor,engineering,scorecard-us-stage1-002,3a6e318d-36ca-56b1-8a22-16d8c4f01e40,,,,,,,,,USD 21312 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Arizona,University of Arizona Computer Science,US,master,computer science,scorecard-us-stage1-008,f5cdaeda-fec7-5036-ac9b-4ee967fc7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Arizona,University of Arizona Engineering,US,bachelor,engineering,scorecard-us-stage1-008,225df47f-c7f1-50e6-8812-99c1bee2924f,,,,,,,,,USD 36743 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Arkansas,University of Arkansas Computer Science,US,master,computer science,scorecard-us-stage1-005,c7a74f0b-af4c-50bf-9e7d-e15d91ddfde5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Arkansas,University of Arkansas Engineering,US,bachelor,engineering,scorecard-us-stage1-005,e58b85c2-fa1f-5946-a7fd-97b7287b435b,,,,,,,,,USD 25872 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of California-Berkeley,Berkeley Data Science,US,master,data science,berkeley-us-canary,8fc5b1d1-3c23-5e14-8344-445a4c90a416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of California-Berkeley,Berkeley Data Science (alternate),US,bachelor,engineering,berkeley-us-canary,9a33e6c7-17d6-516b-ac4d-8f9a78b01269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Central Arkansas,University of Central Arkansas Computer Science,US,master,computer science,scorecard-us-stage1-006,359a49dc-21fe-54d9-a53e-775b870aea6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Central Arkansas,University of Central Arkansas Engineering,US,bachelor,engineering,scorecard-us-stage1-006,6978fcb1-152f-5fd7-908c-4b636b6e3754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Central Florida,University of Central Florida Computer Science,US,master,computer science,scorecard-us-stage1-020,fee6cc70-6a93-5197-a18f-5b3665a3da9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Central Florida,University of Central Florida Engineering,US,bachelor,engineering,scorecard-us-stage1-020,07fb5ba7-f05e-5539-959d-cbb8fa5351d9,,,,,,,,,USD 22467 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Colorado Boulder,University of Colorado Boulder Computer Science,US,master,computer science,scorecard-us-stage1-012,cb438170-dfbb-5b3b-b816-a85c986e6f6e,,,,,,,,,USD 38284 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Colorado Boulder,University of Colorado Boulder Engineering,US,bachelor,engineering,scorecard-us-stage1-012,62fbd019-8947-581a-96c3-8440372ae3ca,,,,,,,,,USD 38284 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Connecticut,University of Connecticut Computer Science,US,master,computer science,scorecard-us-stage1-014,e18d214b-122f-5507-a400-d740999da16a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Connecticut,University of Connecticut Engineering,US,bachelor,engineering,scorecard-us-stage1-014,c26a457c-4936-5aeb-b347-6f425bc13786,,,,,,,,,USD 40502 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Delaware,University of Delaware Computer Science,US,master,computer science,scorecard-us-stage1-017,53d43333-eb2b-52f7-8878-fe937d68feb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Delaware,University of Delaware Engineering,US,bachelor,engineering,scorecard-us-stage1-017,b435761b-a474-5574-859f-c28ceec3a004,,,,,,,,,USD 36090 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Georgia,University of Georgia Computer Science,US,master,computer science,scorecard-us-stage1-022,dcff1333-726d-56a8-a483-9f15a8079c32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Georgia,University of Georgia Engineering,US,bachelor,engineering,scorecard-us-stage1-022,43c28e04-5ff2-5419-8fa5-18e4ba61a1b6,,,,,,,,,USD 31120 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Guam,University of Guam Computer Science,US,master,computer science,scorecard-us-stage1-024,b61826dd-7500-59a5-94e9-eafb603a3d70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Guam,University of Guam Engineering,US,bachelor,engineering,scorecard-us-stage1-024,bc48de5d-fa66-56d5-ae3a-687dfc15d815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Hawaii at Manoa,University of Hawaii at Manoa Computer Science,US,master,computer science,scorecard-us-stage1-026,f5b91f22-48c0-50c5-8bfb-aae05c1c24eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Hawaii at Manoa,University of Hawaii at Manoa Engineering,US,bachelor,engineering,scorecard-us-stage1-026,23b333c1-8505-5a89-af1a-a588e5894701,,,,,,,,,USD 34218 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Illinois Chicago,University of Illinois Chicago Computer Science,US,master,computer science,scorecard-us-stage1-031,e15a4324-3695-57a1-8aa9-0e760147434d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Illinois Chicago,University of Illinois Chicago Engineering,US,bachelor,engineering,scorecard-us-stage1-031,06cc4857-91a5-529b-9c56-bb6415e3e872,,,,,,,,,USD 28448 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign Computer Science,US,master,computer science,scorecard-us-stage1-032,b66eb8b4-4e9b-5f7c-a407-ddf45e0abc01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Illinois Urbana-Champaign,University of Illinois Urbana-Champaign Engineering,US,bachelor,engineering,scorecard-us-stage1-032,8bc94bb2-a4e1-5417-9189-dc2b071b57ed,,,,,,,,,USD 32600 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Iowa,University of Iowa Computer Science,US,master,computer science,scorecard-us-stage1-028,1410ec34-04c6-5f8a-beed-ccfbb85426c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Iowa,University of Iowa Engineering,US,bachelor,engineering,scorecard-us-stage1-028,41e55e4b-2b18-5507-b46a-8e42182d9a13,,,,,,,,,USD 31569 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Kansas,University of Kansas Computer Science,US,master,computer science,scorecard-us-stage1-034,0c12a787-026c-5ee1-a00a-ddd576e1b4d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Kansas,University of Kansas Engineering,US,bachelor,engineering,scorecard-us-stage1-034,289ac7af-67d4-551c-afd2-e9801d14fd31,,,,,,,,,USD 28034 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Kentucky,University of Kentucky Computer Science,US,master,computer science,scorecard-us-stage1-035,f4fd3ecb-8562-5c1c-8b54-4e2c24fb7afd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Kentucky,University of Kentucky Engineering,US,bachelor,engineering,scorecard-us-stage1-035,70f000fd-3bd0-5146-bfea-6d99d83119ed,,,,,,,,,USD 31294 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Maine,University of Maine Computer Science,US,master,computer science,scorecard-us-stage1-039,08aba9dd-3480-5da1-b239-c8d1ed45be1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Maine,University of Maine Engineering,US,bachelor,engineering,scorecard-us-stage1-039,a64d6e2d-dad7-53d1-998c-4537f2108b46,,,,,,,,,USD 32534 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Maryland Global Campus,University of Maryland Global Campus Computer Science,US,master,computer science,scorecard-us-stage1-038,e11c5154-688f-501e-908b-f50afdabf82b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Maryland Global Campus,University of Maryland Global Campus Engineering,US,bachelor,engineering,scorecard-us-stage1-038,e0dee254-a049-5722-97db-bfdcc1039bad,,,,,,,,,USD 12336 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Massachusetts-Amherst,University of Massachusetts-Amherst Computer Science,US,master,computer science,scorecard-us-stage1-037,7280bd03-f49c-5873-8ff8-8b77c28fd05a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Massachusetts-Amherst,University of Massachusetts-Amherst Engineering,US,bachelor,engineering,scorecard-us-stage1-037,1f31e079-6f54-5976-af80-0d23c0594968,,,,,,,,,USD 36427 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Michigan-Ann Arbor,Michigan Data Science,US,master,data science,michigan-us-canary,afc13a92-dd1a-53b0-b8dc-e53c8ca7ac45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Michigan-Ann Arbor,Michigan Data Science (alternate),US,bachelor,engineering,michigan-us-canary,84c6a72a-1a8e-5f18-8148-5eaf3e92d07d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Minnesota-Twin Cities,University of Minnesota-Twin Cities Computer Science,US,master,computer science,scorecard-us-stage1-041,abafde18-e90f-5df3-a539-8a96af71185f,,,,,,,,,USD 33325 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Minnesota-Twin Cities,University of Minnesota-Twin Cities Engineering,US,bachelor,engineering,scorecard-us-stage1-041,29340572-1f42-521e-ae17-360aea50d942,,,,,,,,,USD 33325 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Missouri-Columbia,University of Missouri-Columbia Computer Science,US,master,computer science,scorecard-us-stage1-042,6351642e-a7f7-5ce7-979e-221780b7ba1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Missouri-Columbia,University of Missouri-Columbia Engineering,US,bachelor,engineering,scorecard-us-stage1-042,32bb3fde-8d73-58b3-b066-ce33a97cc3ec,,,,,,,,,USD 29005 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Nebraska-Lincoln,University of Nebraska-Lincoln Computer Science,US,master,computer science,scorecard-us-stage1-047,35b76622-c012-58c1-ae67-f2d94fd3ad27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Nebraska-Lincoln,University of Nebraska-Lincoln Engineering,US,bachelor,engineering,scorecard-us-stage1-047,087183cd-88d8-5380-828f-5f1c589845bd,,,,,,,,,USD 26820 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Nevada-Las Vegas,University of Nevada-Las Vegas Computer Science,US,master,computer science,scorecard-us-stage1-051,9779f599-cc40-5899-9fa1-5bc862dd4cec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Nevada-Las Vegas,University of Nevada-Las Vegas Engineering,US,bachelor,engineering,scorecard-us-stage1-051,338ab231-450c-5f5a-820e-362d346e2338,,,,,,,,,USD 24338 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of New Mexico-Main Campus,University of New Mexico-Main Campus Computer Science,US,master,computer science,scorecard-us-stage1-050,b26ac17d-31cf-5c62-90d3-b5c3c5a71854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of New Mexico-Main Campus,University of New Mexico-Main Campus Engineering,US,bachelor,engineering,scorecard-us-stage1-050,260a70ab-598d-5e73-a90c-f0f3f8798deb,,,,,,,,,USD 24499 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Oklahoma-Norman Campus,University of Oklahoma-Norman Campus Computer Science,US,master,computer science,scorecard-us-stage1-054,adfc2516-288d-57ee-b218-b1185ca9f0ec,,,,,,,,,USD 27069 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Oklahoma-Norman Campus,University of Oklahoma-Norman Campus Engineering,US,bachelor,engineering,scorecard-us-stage1-054,4461db80-bfa6-50b9-bd31-54a5aef42391,,,,,,,,,USD 27069 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Puerto Rico-Mayaguez,University of Puerto Rico-Mayaguez Computer Science,US,master,computer science,scorecard-us-stage1-057,c3fc1ce7-b5b2-52d8-bfbf-d9d98e032281,,,,,,,,,USD 6162 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Puerto Rico-Mayaguez,University of Puerto Rico-Mayaguez Engineering,US,bachelor,engineering,scorecard-us-stage1-057,ed312f6c-1dec-5521-ab29-a47878e2e91b,,,,,,,,,USD 6162 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Rhode Island,University of Rhode Island Computer Science,US,master,computer science,scorecard-us-stage1-058,cc8702fc-9922-5cba-9485-9342a37d0568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Rhode Island,University of Rhode Island Engineering,US,bachelor,engineering,scorecard-us-stage1-058,d2bf83f0-55ab-5155-85c6-28893d3be7c4,,,,,,,,,USD 32578 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of South Carolina-Columbia,University of South Carolina-Columbia Computer Science,US,master,computer science,scorecard-us-stage1-059,4a661ec4-3204-577f-b885-e6da8380ee72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of South Carolina-Columbia,University of South Carolina-Columbia Engineering,US,bachelor,engineering,scorecard-us-stage1-059,9d15216e-e31f-5093-b29f-ecb3933b3a65,,,,,,,,,USD 33928 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of the Virgin Islands,University of the Virgin Islands Computer Science,US,master,computer science,scorecard-us-stage1-065,e9b2f655-8668-5df4-b3d6-b43b833b87e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of the Virgin Islands,University of the Virgin Islands Engineering,US,bachelor,engineering,scorecard-us-stage1-065,d6ec0fea-0326-51ba-b171-71af1d51e2ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Vermont,University of Vermont Computer Science,US,master,computer science,scorecard-us-stage1-066,f1cda8fc-c195-57c4-ad98-ba9d20d45810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Vermont,University of Vermont Engineering,US,bachelor,engineering,scorecard-us-stage1-066,8c7cdad8-4066-592a-bf37-6345ed0311cc,,,,,,,,,USD 43950 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Washington-Seattle Campus,University of Washington-Seattle Campus Computer Science,US,master,computer science,scorecard-us-stage1-067,d0485169-eb6c-569a-85b6-983a38c3ed2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Washington-Seattle Campus,University of Washington-Seattle Campus Engineering,US,bachelor,engineering,scorecard-us-stage1-067,a1c471ec-d052-554d-bc5f-1582181727b1,,,,,,,,,USD 39114 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
University of Wisconsin-Madison,University of Wisconsin-Madison Computer Science,US,master,computer science,scorecard-us-stage1-068,0a00bdf6-1011-58de-89c6-e54818314b14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,37,0.0,0,0
University of Wisconsin-Madison,University of Wisconsin-Madison Engineering,US,bachelor,engineering,scorecard-us-stage1-068,a9de1268-7f4a-5f97-8064-1d1e764eda2f,,,,,,,,,USD 38630 / annual (international),institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,37,2.63,1,1
