programme_id,programme_name,institution_id,institution_name,field_name,original_value,value,fill_method,confidence,scope,donor_entity,donor_name,donor_programme_id,source_url,provider,provenance,resolution_level,original_status,is_new,overwrote_nonempty,package_evidence_status
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,delivery_mode,VOLTIJD,VOLTIJD,DIRECT,HIGH,programme,776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,target programme,776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,https://onderwijsdata.duo.nl/api/3/action/datastore_search?filters=%7B%22ONDERWIJSBESTUURID%22%3A%22107B450%22%2C%22OPLEIDINGSEENHEIDCODE%22%3A%221001O6650%22%7D&limit=1&resource_id=ffffa7ad-e6a2-4ba7-9fc2-a09df4128555,duo_rio_ho,Existing strict or hierarchy replay value.,H0,DIRECT_ACCEPTED,0,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,programme_language,ENG,ENG,DIRECT,HIGH,programme,776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,target programme,776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,https://onderwijsdata.duo.nl/api/3/action/datastore_search?filters=%7B%22ONDERWIJSBESTUURID%22%3A%22107B450%22%2C%22OPLEIDINGSEENHEIDCODE%22%3A%221001O6650%22%7D&limit=1&resource_id=ffffa7ad-e6a2-4ba7-9fc2-a09df4128555,duo_rio_ho,Existing strict or hierarchy replay value.,H0,DIRECT_ACCEPTED,0,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,programme_status,,Active,HEURISTIC,LOW,programme,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Advisory status default for the verified population.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,academic_cycle,,2026,SAME_DEGREE,MEDIUM,programme,4e4d8605-1bde-5536-85f3-db73a846ddf0,master mention réseaux et télécommunication,08ea5a7f-063b-5254-9e20-af26223b6208,persisted://stage1/programme-offering/4e4d8605-1bde-5536-85f3-db73a846ddf0,frozen_programme_offering,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,OFFERING_RECORD,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,tuition,,"{""academic_cycle"":""2026"",""amount"":18000,""audience"":""international"",""credential"":""master"",""currency"":""EUR"",""fee_period"":""year""}",SAME_DEGREE,MEDIUM,programme,08ea5a7f-063b-5254-9e20-af26223b6208,master mention réseaux et télécommunication,08ea5a7f-063b-5254-9e20-af26223b6208,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,NEEDS_REVIEW,1,0,REVIEW
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,additional_fees,,Additional fees may apply; see the institution fee schedule,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local additional-fee donor; advisory placeholder.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,mandatory_fees,,Mandatory fees vary by institution and enrolment,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local mandatory-fee donor; advisory placeholder.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,application_fee,,Application fee not specified in local artifacts,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local application-fee donor.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,scholarship,,"{""academic_cycle"":null,""amount"":null,""automatic_consideration"":null,""award_name"":null,""currency"":null,""details"":""gratuit en apprentissage"",""eligibility"":null,""funding_type"":""financial_aid_policy"",""repayable"":null,""separate_application_required"":null}",SAME_DEGREE,MEDIUM,programme,3e73f74a-32b2-5791-bced-eab789f0add1,diplôme d'ingénieur du CESI,3e73f74a-32b2-5791-bced-eab789f0add1,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,NEEDS_REVIEW,1,0,REVIEW
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,scholarship_amount,,Varies,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local scholarship amount donor.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,funding,,Funding options may be available,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Institution-policy advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,funding_amount,,Varies,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local funding amount donor.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,funding_eligibility,,"Eligibility varies by citizenship, merit, and financial need",HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Institution-policy advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,funding_deadline,,See funding provider deadlines,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local funding deadline donor.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,ielts_overall,,5,SAME_DEGREE,MEDIUM,programme,https://www.eurecom.fr/fr/les-formations/master-en-reseaux-et-telecommunication,EURECOM,08ea5a7f-063b-5254-9e20-af26223b6208,https://www.eurecom.fr/fr/les-formations/master-en-reseaux-et-telecommunication,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,ielts_subscores,,6.0 each,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,English-test advisory subscore default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,toefl,,80,SAME_DEGREE,MEDIUM,programme,https://www.eurecom.fr/fr/les-formations/master-en-reseaux-et-telecommunication,EURECOM,08ea5a7f-063b-5254-9e20-af26223b6208,https://www.eurecom.fr/fr/les-formations/master-en-reseaux-et-telecommunication,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,duolingo,,120,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Degree-level English-test advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,standardized_test_requirements,,English proficiency test requirement varies,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Advisory standardized-test default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,intakes,,"{""periodNumber"": 1, ""semester"": ""VT"", ""year"": 2027}",SAME_DEGREE,MEDIUM,programme,d03f735a-52cb-5656-ad23-d9fa0196ae4f,target programme,d03f735a-52cb-5656-ad23-d9fa0196ae4f,https://api.skolverket.se/susa-navet/emil3/educationEvents/e.uoh.kth.ad237v.12708.20271,susa_navet_event,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,DIRECT_ACCEPTED,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,final_deadline,,2026-10-15,SAME_DEGREE,MEDIUM,programme,d03f735a-52cb-5656-ad23-d9fa0196ae4f,target programme,d03f735a-52cb-5656-ad23-d9fa0196ae4f,https://api.skolverket.se/susa-navet/emil3/educationEvents/e.uoh.kth.ad237v.12708.20271,susa_navet_event,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,DIRECT_ACCEPTED,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,priority_deadline,,2025-12-01,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Common-cycle advisory deadline default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,international_deadline,,2026-01-15,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Common-cycle advisory deadline default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,rolling_admission,,Not specified,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local rolling-admission donor.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,application_url,,https://businessdatascience.nl,COUNTRY_DEFAULT,MEDIUM,programme,7c7925d8-0ea6-5d8d-8b1c-10af69f024bb,Research Master Business Data Science,7c7925d8-0ea6-5d8d-8b1c-10af69f024bb,local://stage1-programme-max-fill-results.csv,existing_strict_export,Reused existing local MAX_FILL donor via country degree relation.,ADVISORY,MISSING,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,minimum_degree,,University Bachelor's degree,SAME_DEGREE,MEDIUM,programme,c695f7f2-0ce1-5caa-9600-cf5fc759a332,target programme,c695f7f2-0ce1-5caa-9600-cf5fc759a332,https://opintopolku.fi/konfo-backend/hakukohde/1.2.246.562.20.00000000000000091188,studyinfo_hakukohde,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,DIRECT_ACCEPTED,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,minimum_gpa,,3.0,HEURISTIC,LOW,programme,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Degree-level GPA advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,gpa_scale,,4.0,HEURISTIC,LOW,programme,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Common GPA-scale advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,subject_prerequisites,,"Grundläggande behörighet och minst 7,5 hp arkivvetenskap eller motsvarande kunskap samt 1 års arbetslivserfarenhet inom arkivsektorn.",SAME_DEGREE,MEDIUM,programme,d50de2d3-1fef-5ea0-8ba0-bd3213a09956,target programme,d50de2d3-1fef-5ea0-8ba0-bd3213a09956,https://api.skolverket.se/susa-navet/emil3/educationInfos/i.uoh.lu.abma21.31300.20262,susa_navet_info,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,DIRECT_ACCEPTED,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,required_documents,,Application form; CV or resume; transcripts; degree certificate; language proof; passport,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Common admissions-document advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,graduation_certificate,,,UNKNOWN,LOW,programme,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No direct certificate or transcript evidence in local artifacts.,ADVISORY,ADVISORY,1,0,UNKNOWN
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,academic_transcript,,,UNKNOWN,LOW,programme,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No direct certificate or transcript evidence in local artifacts.,ADVISORY,ADVISORY,1,0,UNKNOWN
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,recommendation_letters,,2 recommendation letters,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Common graduate-admissions advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,sop_or_essay,,Statement of purpose or motivation letter,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Common admissions-essay advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,portfolio,,Portfolio requirement depends on the programme,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Programme-specific portfolio status unavailable locally.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,work_experience,"{""details"": ""DUO RIO reports GEEN_EISEN for EISEN_WERKZAAMHEDEN."", ""requirement_status"": ""not_required""}","{""details"": ""DUO RIO reports GEEN_EISEN for EISEN_WERKZAAMHEDEN."", ""requirement_status"": ""not_required""}",DIRECT,HIGH,programme,776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,,local://stage1-programme-max-fill-results.csv,existing_strict_export,Existing strict or hierarchy replay value.,H0,ABSTAINED,0,0,REVIEW
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,career_outcomes,,Career opportunities related to other,DERIVED,LOW,programme,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Derived from the persisted discipline.,ADVISORY,ADVISORY,1,0,ADVISORY
776f8c66-f129-5d3a-a7f8-7a91c0a7f9bd,Embedded Systems,tue-nl-canary,Technische Universiteit Eindhoven,employment_outcomes,,Career opportunities related to other,DERIVED,LOW,programme,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Derived from the persisted discipline.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,programme_identity,Sustainable Energy Technology,Sustainable Energy Technology,DIRECT,HIGH,programme,52ed182b-e33d-5595-9e88-fe534b52acb9,target programme,52ed182b-e33d-5595-9e88-fe534b52acb9,https://onderwijsdata.duo.nl/api/3/action/datastore_search?filters=%7B%22ONDERWIJSBESTUURID%22%3A%22107B450%22%2C%22OPLEIDINGSEENHEIDCODE%22%3A%221001O6777%22%7D&limit=1&resource_id=ffffa7ad-e6a2-4ba7-9fc2-a09df4128555,duo_rio_ho,Existing strict or hierarchy replay value.,H0,DIRECT_ACCEPTED,0,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,credential,WO-MA,WO-MA,DIRECT,MEDIUM,programme,52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,52ed182b-e33d-5595-9e88-fe534b52acb9,https://onderwijsdata.duo.nl/api/3/action/datastore_search?filters=%7B%22ONDERWIJSBESTUURID%22%3A%22107B450%22%2C%22OPLEIDINGSEENHEIDCODE%22%3A%221001O6777%22%7D&limit=1&resource_id=ffffa7ad-e6a2-4ba7-9fc2-a09df4128555,duo_rio_ho,RIO qualification level: WO-MA [source column NIVEAU],H0,RULE_VALIDATED,0,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,duration,,2 ans,SAME_DEGREE,MEDIUM,programme,51008e77-c0f0-545f-aa70-38f531ed5337,target programme,51008e77-c0f0-545f-aa70-38f531ed5337,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,DIRECT_ACCEPTED,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,location,,Nice,SAME_DEGREE,MEDIUM,programme,067b77ac-c8fa-5719-9f3e-3cd6d2318b38,target programme,067b77ac-c8fa-5719-9f3e-3cd6d2318b38,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,DIRECT_ACCEPTED,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,delivery_mode,VOLTIJD,VOLTIJD,DIRECT,HIGH,programme,52ed182b-e33d-5595-9e88-fe534b52acb9,target programme,52ed182b-e33d-5595-9e88-fe534b52acb9,https://onderwijsdata.duo.nl/api/3/action/datastore_search?filters=%7B%22ONDERWIJSBESTUURID%22%3A%22107B450%22%2C%22OPLEIDINGSEENHEIDCODE%22%3A%221001O6777%22%7D&limit=1&resource_id=ffffa7ad-e6a2-4ba7-9fc2-a09df4128555,duo_rio_ho,Existing strict or hierarchy replay value.,H0,DIRECT_ACCEPTED,0,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,programme_language,ENG,ENG,DIRECT,HIGH,programme,52ed182b-e33d-5595-9e88-fe534b52acb9,target programme,52ed182b-e33d-5595-9e88-fe534b52acb9,https://onderwijsdata.duo.nl/api/3/action/datastore_search?filters=%7B%22ONDERWIJSBESTUURID%22%3A%22107B450%22%2C%22OPLEIDINGSEENHEIDCODE%22%3A%221001O6777%22%7D&limit=1&resource_id=ffffa7ad-e6a2-4ba7-9fc2-a09df4128555,duo_rio_ho,Existing strict or hierarchy replay value.,H0,DIRECT_ACCEPTED,0,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,programme_status,,Active,HEURISTIC,LOW,programme,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Advisory status default for the verified population.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,academic_cycle,,2026,SAME_DEGREE,MEDIUM,programme,4e4d8605-1bde-5536-85f3-db73a846ddf0,master mention réseaux et télécommunication,08ea5a7f-063b-5254-9e20-af26223b6208,persisted://stage1/programme-offering/4e4d8605-1bde-5536-85f3-db73a846ddf0,frozen_programme_offering,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,OFFERING_RECORD,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,tuition,,"{""academic_cycle"":""2026"",""amount"":18000,""audience"":""international"",""credential"":""master"",""currency"":""EUR"",""fee_period"":""year""}",SAME_DEGREE,MEDIUM,programme,08ea5a7f-063b-5254-9e20-af26223b6208,master mention réseaux et télécommunication,08ea5a7f-063b-5254-9e20-af26223b6208,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,NEEDS_REVIEW,1,0,REVIEW
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,additional_fees,,Additional fees may apply; see the institution fee schedule,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local additional-fee donor; advisory placeholder.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,mandatory_fees,,Mandatory fees vary by institution and enrolment,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local mandatory-fee donor; advisory placeholder.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,application_fee,,Application fee not specified in local artifacts,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local application-fee donor.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,scholarship,,"{""academic_cycle"":null,""amount"":null,""automatic_consideration"":null,""award_name"":null,""currency"":null,""details"":""gratuit en apprentissage"",""eligibility"":null,""funding_type"":""financial_aid_policy"",""repayable"":null,""separate_application_required"":null}",SAME_DEGREE,MEDIUM,programme,3e73f74a-32b2-5791-bced-eab789f0add1,diplôme d'ingénieur du CESI,3e73f74a-32b2-5791-bced-eab789f0add1,https://api.opendata.onisep.fr/downloads/605344579a7d7/605344579a7d7.csv,onisep_higher_ed,Reused existing local MAX_FILL donor via degree relation.,ADVISORY,NEEDS_REVIEW,1,0,REVIEW
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,scholarship_amount,,Varies,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local scholarship amount donor.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,funding,,Funding options may be available,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Institution-policy advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,funding_amount,,Varies,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local funding amount donor.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,funding_eligibility,,"Eligibility varies by citizenship, merit, and financial need",HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,Institution-policy advisory default.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,funding_deadline,,See funding provider deadlines,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,No local funding deadline donor.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,ielts_overall,,5,SAME_DEGREE,MEDIUM,programme,https://www.eurecom.fr/fr/les-formations/master-en-reseaux-et-telecommunication,EURECOM,08ea5a7f-063b-5254-9e20-af26223b6208,https://www.eurecom.fr/fr/les-formations/master-en-reseaux-et-telecommunication,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,ielts_subscores,,6.0 each,HEURISTIC,LOW,institution,tue-nl-canary,Technische Universiteit Eindhoven,,local://ultra-max-fill-heuristic,local_ultra_max_fill,English-test advisory subscore default.,ADVISORY,ADVISORY,1,0,ADVISORY
52ed182b-e33d-5595-9e88-fe534b52acb9,Sustainable Energy Technology,tue-nl-canary,Technische Universiteit Eindhoven,toefl,,80,SAME_DEGREE,MEDIUM,programme,https://www.eurecom.fr/fr/les-formations/master-en-reseaux-et-telecommunication,EURECOM,08ea5a7f-063b-5254-9e20-af26223b6208,https://www.eurecom.fr/fr/les-formations/master-en-reseaux-et-telecommunication,official_existing_url,Reused existing local MAX_FILL donor via degree disc relation.,ADVISORY,PAGE_DETERMINISTIC,1,0,ADVISORY
